0.191286858199 0.0221310445421  0.0221310445421 0.0160677381615  	0.0563743622779 -0.068629300884  -0.068629300884 0.121684275081  	0.0387162067043 0.052124577462  0.052124577462 0.113792472387  	
0.191158125978 0.0219844075659  0.0219844075659 0.0160436872419  	0.0562895128139 -0.0685586204126  -0.0685586204126 0.121635706321  	0.0388736005295 0.0523232970191  0.0523232970191 0.114011589129  	
0.191033100051 0.0218461879587  0.0218461879587 0.0160211440157  	0.0562108016924 -0.0684929912838  -0.0684929912838 0.121590551291  	0.0390228446004 0.0525113448443  0.0525113448443 0.114218364558  	
0.190911981647 0.0217157880672  0.0217157880672 0.0159999911591  	0.0561376247524 -0.0684319224455  -0.0684319224455 0.121548483861  	0.0391643960016 0.0526893570449  0.0526893570449 0.114413592427  	
0.190794894046 0.021592663451  0.021592663451 0.0159801225625  	0.0560694550918 -0.068374984977  -0.068374984977 0.121509218545  	0.0392986876601 0.0528579316567  0.0528579316567 0.114598011941  	
0.19068189878 0.0214763172037  0.0214763172037 0.015961442062  	0.0560058313711 -0.0683218027793  -0.0683218027793 0.1214725045  	0.0394261287193 0.0530176300482  0.0530176300482 0.11477231099  	
0.19057300885 0.021366294947  0.021366294947 0.0159438623365  	0.0559463480565 -0.0682720447906  -0.0682720447906 0.12143812049  	0.0395471051611 0.0531689785289  0.0531689785289 0.114937129377  	
0.190468199466 0.0212621804151  0.0212621804151 0.0159273039434  	0.0558906472681 -0.0682254184664  -0.0682254184664 0.121405870656  	0.0396619806068 0.053312470083  0.053312470083 0.115093061997  	
0.190367416746 0.0211635915598  0.0211635915598 0.0159116944764  	0.0558384119557 -0.0681816643118  -0.0681816643118 0.121375580958  	0.0397710972387 0.0534485661692  0.0534485661692 0.115240661905  	
0.190270584739 0.0210701771117  0.0210701771117 0.0158969678254  	0.0557893601756 -0.0681405512865  -0.0681405512865 0.121347096177  	0.0398747767997 0.0535776985401  0.0535776985401 0.115380443272  	
0.190177611071 0.0209816135405  0.0209816135405 0.0158830635256  	0.0557432402781 -0.0681018729347  -0.0681018729347 0.121320277381  	0.0399733216349 0.0537002710452  0.0537002710452 0.115512884184  	
0.19008839147 0.0208976023654  0.0208976023654 0.0158699261842  	0.0556998268511 -0.0680654441189  -0.0680654441189 0.121294999792  	0.0400670157471 0.0538166613918  0.0538166613918 0.115638429291  	
0.190002813382 0.02081786777  0.02081786777 0.0158575049737  	0.0556589172918 -0.0680310982548  -0.0680310982548 0.121271150964  	0.0401561258477 0.0539272228457  0.0539272228457 0.115757492291  	
0.189920758833 0.0207421544853  0.0207421544853 0.0158457531826  	0.0556203288999 -0.0679986849644  -0.0679986849644 0.12124862924  	0.0402409023854 0.0540322858578  0.0540322858578 0.115870458253  	
0.189842106699 0.0206702259064  0.0206702259064 0.015834627818  	0.0555838964062 -0.0679680680784  -0.0679680680784 0.121227342441  	0.0403215805437 0.0541321596098  0.0541321596098 0.11597768578  	
0.189766734483 0.0206018624143  0.0206018624143 0.0158240892516  	0.0555494698641 -0.0679391239296  -0.0679391239296 0.121207206734  	0.0403983811985 0.0542271334736  0.0542271334736 0.116079509011  	
0.189694519704 0.0205368598774  0.0205368598774 0.0158141009046  	0.0555169128444 -0.0679117398912  -0.0679117398912 0.121188145668  	0.0404715118314 0.054317478384  0.054317478384 0.116176239481  	
0.189625340963 0.0204750283103  0.0204750283103 0.0158046289669  	0.0554861008854 -0.0678858131197  -0.0678858131197 0.121170089344  	0.0405411673953 0.0544034481231  0.0544034481231 0.116268167836  	
